"x","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000132394",-23.3817907755847,24.1537640834807,-2.11263070947913,0.0490793290316907,0.152455319971123,-4.48728102503904
"ENSG00000164236",45.189557182049,31.1201863354491,2.1120239260145,0.049137656200962,0.152598776610254,-4.48734976318516
"ENSG00000125637",-26.3449806771443,30.0844134959967,-2.11067052263008,0.0492679798707933,0.152965694854588,-4.48750306475092
"ENSG00000102606",35.4763605205777,31.3425870608926,2.10962020116502,0.0493693356388127,0.153152219106541,-4.48762202079958
"ENSG00000102393",-47.3410960200586,38.3219007038876,-2.10956244948675,0.0493749141652002,0.153152219106541,-4.48762856118675
"ENSG00000088808",24.8777716821368,19.65222288264,2.1095444019475,0.0493766575859117,0.153152219106541,-4.48763060506538
"ENSG00000130653",6.38195072261705,4.4191645380353,2.10954280613134,0.0493768117469637,0.153152219106541,-4.48763078579091
"ENSG00000007545",11.5646592164866,7.99916466928607,2.10885735582253,0.0494430690236435,0.153319882103179,-4.48770840993545
"ENSG00000116353",67.1823968444745,62.2629903734064,2.10779185392687,0.049546223739087,0.153601850797342,-4.48782906199086
"ENSG00000167772",36.876282123765,25.4232624682336,2.10764259228742,0.049560689882011,0.15360879831462,-4.48784596253371
"ENSG00000169764",36.7485948604922,64.3484061298687,2.10680241204804,0.0496421902536387,0.153823457592348,-4.4879410891422
"ENSG00000144959",-19.4886330333367,13.979685635315,-2.10657727131852,0.049664050396188,0.153845071719813,-4.48796657850246
"ENSG00000123643",-10.9601964576307,6.69902462403582,-2.10647839631214,0.04967365347929,0.153845071719813,-4.48797777246565
"ENSG00000148248",-95.2750703522802,296.248936987133,-2.10606162476821,0.0497141503563444,0.153932552791392,-4.48802495523604
"ENSG00000242114",-2.99798146641887,2.13834254623128,-2.10561466333733,0.0497576141205798,0.154026235485273,-4.48807555346954
"ENSG00000107263",-12.7465092108957,11.0411669436059,-2.10538932544229,0.0497795397117659,0.154026235485273,-4.48810106190943
"ENSG00000134014",-50.7808053724637,46.1730970785192,-2.10537245842778,0.0497811812419971,0.154026235485273,-4.48810297124492
"ENSG00000129562",-75.7492478979127,264.269769331834,-2.10501663760534,0.049815821892196,0.15409547072266,-4.48814324913411
"ENSG00000187151",7.10441523508767,4.89011537641903,2.10461646264679,0.0498548068144609,0.154178106725006,-4.48818854594493
"ENSG00000279029",8.06946543623166,5.55358738970552,2.10316576299407,0.0499963664172352,0.154577840559193,-4.48835273793753
"ENSG00000100417",32.7746001689052,49.4743014328863,2.10301961520602,0.0500106478133856,0.154583958124278,-4.48836927770198
"ENSG00000185664",499.142560656835,343.853692768691,2.10280158366487,0.0500319605083495,0.154611801226614,-4.4883939521732
"ENSG00000137221",-6.16790136414948,4.0991166835985,-2.10193630630139,0.0501166233195634,0.154835350875415,-4.48849186924686
"ENSG00000136059",25.2818583900228,22.2496635577427,2.10098329966077,0.050210020801896,0.155085769758069,-4.48859970336969
"ENSG00000186806",17.053864155942,11.7496415505714,2.0999574835482,0.0503107307613839,0.155358646354581,-4.4887157635081
"ENSG00000135916",-6.22616218848802,6.11530834516577,-2.09965459405488,0.0503405021925513,0.155412385761525,-4.48875002973888
"ENSG00000257621",-24.0698939014536,32.9372188690743,-2.09942528962534,0.0503630515022422,0.155419882226491,-4.48877597045481
"ENSG00000133739",9.27776350876945,6.40165785153243,2.0993783461602,0.0503676689555328,0.155419882226491,-4.48878128098774
"ENSG00000173212",37.4868604953938,25.8209267377087,2.09910231025326,0.050394828190547,0.155465508523011,-4.48881250731293
"ENSG00000246273",4.9523763983098,3.67923549329537,2.09860270161038,0.0504440186719468,0.155570102769756,-4.48886902271504
"ENSG00000104714",-43.1594216396536,56.8780711735181,-2.09850650180725,0.0504534953272388,0.155570102769756,-4.48887990441885
"ENSG00000136856",32.6630682643888,38.0750258242638,2.0974576979016,0.0505569182436278,0.155850755086159,-4.48899853311382
"ENSG00000124785",21.3449813361675,14.7284282376524,2.09689479936547,0.0506125053338599,0.155964939287375,-4.48906219611919
"ENSG00000032444",-14.0505997062808,13.0629222605049,-2.09683125308912,0.0506187841157115,0.155964939287375,-4.48906938286291
"ENSG00000100342",-44.6827646089224,54.270846512394,-2.09665347445944,0.0506363535534141,0.155980824319355,-4.48908948840724
"ENSG00000131263",-35.5799190237416,43.3339592210144,-2.09610282839413,0.0506908077827013,0.15607360448766,-4.48915176020313
"ENSG00000155093",-21.200012288579,10.6756259912388,-2.09609769631425,0.0506913155522596,0.15607360448766,-4.48915234056511
"ENSG00000155918",6.39170133922327,4.40237158037458,2.095736936343,0.0507270208455581,0.156145276071641,-4.48919313633323
"ENSG00000167306",48.3234223993522,33.2826709425972,2.09516269776037,0.0507839018061902,0.15628207842145,-4.48925806951848
"ENSG00000078668",-80.6034026042784,236.339049550685,-2.09496470862603,0.0508035269759346,0.156304191100054,-4.48928045658277
"ENSG00000110446",-14.7951025589593,10.4786312794767,-2.0941757379848,0.0508818001860645,0.15647195074613,-4.48936966234093
"ENSG00000178184",25.2625811550726,20.6866275657128,2.09404554691744,0.0508947268811393,0.15647195074613,-4.48938438177441
"ENSG00000278978",5.41456390438136,3.72955430419845,2.09403863883784,0.0508954128690355,0.15647195074613,-4.48938516279761
"ENSG00000140859",37.3776322566442,30.0156627628647,2.09368585118269,0.0509304566565182,0.156541386469949,-4.48942504795472
"ENSG00000147853",43.2374131993968,76.3994158272085,2.09344660779319,0.0509542341241586,0.156576168200062,-4.48945209523404
"ENSG00000129534",-16.3596700081827,17.2053125843793,-2.09256749789947,0.0510416921140531,0.156806567582659,-4.48955147541364
"ENSG00000112293",33.9331081756656,23.4052031385507,2.09236551409054,0.051061805679832,0.156830014267194,-4.48957430757382
"ENSG00000134802",-32.7249306858205,40.5064697763933,-2.09176803665634,0.051121344714302,0.156974510345847,-4.48964184314411
"ENSG00000175193",-16.7477930357285,19.0225471867133,-2.09128873486379,0.0511691530667551,0.157082924085946,-4.4896960175279
"ENSG00000122741",27.1279633169217,21.0855449668177,2.09102401939378,0.051195574743327,0.157125646470421,-4.48972593646528
"ENSG00000167562",-14.2318811453811,10.6459371192809,-2.09070617059898,0.0512273161227955,0.157184670838321,-4.48976185951806
"ENSG00000107902",-13.6200846209809,7.94620797124379,-2.09020128543716,0.051277772307424,0.157301076426461,-4.48981891865969
"ENSG00000090097",10.4206230900717,7.76128370169203,2.08994229123035,0.0513036726629765,0.157342115452844,-4.48984818740122
"ENSG00000124159",51.0955332341161,35.1866031101345,2.08981368186818,0.0513165384799014,0.15734316886285,-4.48986272113241
"ENSG00000117533",-6.60615094267626,5.2458835774743,-2.08820376945225,0.0514778390316604,0.157799230893587,-4.49004463435734
"ENSG00000010818",-23.7844327776122,27.6770551727151,-2.087988841267,0.051499407960238,0.157814506388171,-4.49006891782366
"ENSG00000160993",-27.4089549860419,21.7482259187295,-2.08789234036579,0.0515090948934499,0.157814506388171,-4.49007982069863
"ENSG00000137843",16.8833711979768,11.6285671978242,2.08777872621406,0.051520501806946,0.157814506388171,-4.49009265691213
"ENSG00000196730",-21.8866226503299,17.849463870714,-2.08763695454969,0.0515347389660714,0.157819642970677,-4.49010867415148
"ENSG00000273319",-12.1663534423932,10.7690042073487,-2.08594226109597,0.0517052023515654,0.158303086634362,-4.49030011921472
"ENSG00000221914",21.6925226782744,22.4871694036231,2.08485394318486,0.0518149423781808,0.158600426548561,-4.49042304417822
"ENSG00000104883",24.773505702168,17.1528772308902,2.08464827052552,0.0518357050327565,0.158625337003552,-4.49044627308832
"ENSG00000101236",-49.8739342427659,100.125581339936,-2.08400298041239,0.0519008961147544,0.158786160136813,-4.49051914936387
"ENSG00000116117",15.2998080856018,10.5773595569338,2.08334752440092,0.0519671904245533,0.158933398466156,-4.49059316822365
"ENSG00000120594",42.8948024410411,71.0735035457093,2.08321863097042,0.0519802360418062,0.158933398466156,-4.49060772315317
"ENSG00000151665",5.36238272323303,6.12052618357235,2.08313410294198,0.0519887929432616,0.158933398466156,-4.49061726812715
"ENSG00000180758",42.7152152491126,42.4199861407639,2.08302718666188,0.0519996180735669,0.158933398466156,-4.49062934106822
"ENSG00000119953",-3.0720217077872,2.56353924195199,-2.08276712520547,0.0520259574915483,0.158975232461407,-4.49065870647934
"ENSG00000183155",-37.1501052971591,44.9705415938172,-2.08246690073487,0.0520563797436196,0.159029518959052,-4.49069260589486
"ENSG00000224271",9.85552468913817,6.79414631171823,2.08225690214449,0.0520776688535335,0.159055884575753,-4.49071631688931
"ENSG00000130176",5.15946423462251,3.55447434856329,2.08201767759685,0.052101930445468,0.159091313741751,-4.49074332709627
"ENSG00000241127",-12.1380371211274,13.5280947893437,-2.08182067487973,0.0521219177023697,0.159113677339717,-4.49076556959037
"ENSG00000163913",36.5673683992577,29.6375212470479,2.08139951621357,0.0521646704433558,0.159205509866593,-4.49081311860796
"ENSG00000102349",18.5728537940161,13.0937902648006,2.08092575133209,0.0522128014011006,0.159313708014771,-4.49086660413304
"ENSG00000112773",30.1622836152114,49.2457372008381,2.08035470563344,0.0522708689351186,0.159452165129829,-4.49093106825401
"ENSG00000166579",71.4710361369214,164.588274628917,2.08020797479305,0.0522857989166807,0.159458995967984,-4.49094763169582
"ENSG00000102445",-22.4477413663902,12.3154007290794,-2.07978553689688,0.0523288039289579,0.159516279286052,-4.49099531625233
"ENSG00000125124",46.6301922710072,77.8530573565479,2.07977406340398,0.0523299724008841,0.159516279286052,-4.49099661134133
"ENSG00000260314",9.75520502946051,6.73077811139305,2.07962058803872,0.052345604761833,0.159525230131562,-4.49101393495503
"ENSG00000243547",-1.87790531350975,2.21899647956967,-2.07867248146462,0.0524422689420353,0.159773151788143,-4.49112094615308
"ENSG00000187583",32.3263604813677,22.2761599871944,2.07857332611528,0.0524523876741816,0.159773151788143,-4.49113213697042
"ENSG00000182463",25.0055044275813,24.3549685402353,2.07817868316775,0.0524926782646685,0.159857126125923,-4.49117667567019
"ENSG00000214491",68.9615631417361,47.492746019552,2.07784708413177,0.0525265541745383,0.159921529731784,-4.49121409776483
"ENSG00000140285",19.5969901882034,13.4866092297516,2.0772361447309,0.0525890192344825,0.160072923130153,-4.49128304059625
"ENSG00000139645",26.8104925227367,19.9551516112589,2.07654582521227,0.0526596815583393,0.160249188370195,-4.49136093533965
"ENSG00000116670",-40.4244099639479,65.2344633417421,-2.07626541297014,0.0526884096450469,0.160297788665863,-4.4913925748916
"ENSG00000170561",7.37389519070176,5.06955294360746,2.07585938973476,0.0527300317114585,0.16038378972969,-4.49143838557738
"ENSG00000153898",-10.262756801224,6.30964927023907,-2.07574068391651,0.0527422060615265,0.16038378972969,-4.49145177847542
"ENSG00000110697",-18.9499879079068,11.899426852764,-2.07480369507418,0.0528383922365019,0.160636590021838,-4.49155748701704
"ENSG00000076928",-20.3721741143531,21.4851971134069,-2.07466390401225,0.0528527560589073,0.160636590021838,-4.49157325686847
"ENSG00000221869",-9.09470974865468,8.94662052399087,-2.07455748919726,0.0528636927767847,0.160636590021838,-4.49158526136652
"ENSG00000175084",53.9544534141573,37.1878407891674,2.07352746037246,0.052969659507651,0.160884953811047,-4.49170144962308
"ENSG00000123268",-4.49445781098701,1.92627191362763,-2.07351410312417,0.0529710349316595,0.160884953811047,-4.49170295624107
"ENSG00000170852",-23.9659804737798,27.8327246502763,-2.07312431756142,0.0530111862397155,0.160932229437744,-4.49174692068332
"ENSG00000214063",66.4776308116774,128.78694621963,2.07311432147358,0.0530122162867348,0.160932229437744,-4.49174804812901
"ENSG00000165688",64.2373991014057,108.668610505757,2.07268338379808,0.0530566395283877,0.161028182529998,-4.49179665176034
"ENSG00000138036",11.1605164607487,7.93351964381296,2.07199665030984,0.0531275012682905,0.161204311382775,-4.49187410039529
"ENSG00000104044",35.2735189328301,24.2968025876026,2.0715471132089,0.0531739339696,0.161306248268475,-4.49192479501254
"ENSG00000077782",59.1837493319168,50.2343835805026,2.07127159667751,0.0532024102655158,0.161353677283661,-4.49195586387058
"ENSG00000277013",22.9836966888983,15.8354852257963,2.07114527671822,0.0532154708181395,0.161354341416487,-4.49197010810934
"ENSG00000275993",3.4593897409898,2.38999025152299,2.07062660703198,0.0532691279198826,0.161474000165171,-4.49202859270462
"ENSG00000204217",31.2748340350878,42.5901037347452,2.07051541704553,0.0532806370620613,0.161474000165171,-4.4920411298896
"ENSG00000139233",-23.1983469692724,27.773014153114,-2.07011529311579,0.0533220720666102,0.161560606587161,-4.49208624433925
"ENSG00000159445",-29.3290408752394,25.5125233260586,-2.0695704230097,0.0533785433008845,0.161692718557284,-4.49214767563359
"ENSG00000155097",-26.2329013641159,27.9650246493489,-2.06920235147705,0.0534167215177921,0.161737989281706,-4.49218917154043
"ENSG00000159140",-122.994431157064,413.126530051604,-2.06911393428053,0.0534258962774279,0.161737989281706,-4.49219913930868
"ENSG00000214941",28.4373984893578,32.832255783417,2.06905411306443,0.0534321045370762,0.161737989281706,-4.49220588323137
"ENSG00000127993",-37.0686565184471,38.7901207917452,-2.06751799022623,0.0535917478868125,0.162182156117004,-4.49237904093368
"ENSG00000162591",46.5782456771859,34.068162424062,2.06733162503142,0.0536111454843108,0.162201792200907,-4.49240004656955
"ENSG00000034677",54.1445139770003,77.3601929028915,2.06681702012533,0.0536647405664977,0.162324859224373,-4.49245804639143
"ENSG00000197702",29.044863807179,19.9991830612734,2.06663395656923,0.0536838179796732,0.16234348325261,-4.49247867815798
"ENSG00000160710",-64.045664778399,104.611508170092,-2.06642962979017,0.0537051185333621,0.162368819627453,-4.49250170581146
"ENSG00000224592",5.69277069071713,3.92816415706461,2.06578624624234,0.0537722396899789,0.162532641737933,-4.49257421151523
"ENSG00000101955",42.1890924087694,29.0535241363619,2.06526809420881,0.0538263512889757,0.16265707165608,-4.49263260024178
"ENSG00000171453",53.693187798366,84.9955315789235,2.06454397697305,0.0539020548831233,0.162827567216513,-4.4927141923367
"ENSG00000196666",48.4780196051984,33.6773175104576,2.06448056270667,0.0539086891858889,0.162827567216513,-4.49272133739013
"ENSG00000116690",17.418722642015,12.2286982540902,2.06389847221558,0.0539696211671382,0.162972432099277,-4.49278692050382
"ENSG00000112996",-37.3040858604724,46.8789419566602,-2.0632952800457,0.0540328278488746,0.163124094647071,-4.49285487622161
"ENSG00000167863",27.6063768357363,65.3794886730711,2.06296710300932,0.0540672446879483,0.163177965930532,-4.49289184660309
"ENSG00000107960",-31.5609939317328,26.3568198629619,-2.06287749619821,0.0540766454544157,0.163177965930532,-4.4929019408921
"ENSG00000197530",26.4597470078155,25.497511770657,2.06231521753217,0.0541356686400196,0.163316849090479,-4.49296527958434
"ENSG00000182165",11.924148550158,15.1954005826992,2.06186570258089,0.0541828968260838,0.163344058780804,-4.4930159127245
"ENSG00000110987",7.99813257192147,5.85749963883694,2.06181931232003,0.054187772932112,0.163344058780804,-4.49302113794237
"ENSG00000071537",-31.5651948329886,44.2152634397526,-2.06165912913095,0.0542046129316821,0.163344058780804,-4.49303918012405
"ENSG00000158122",-4.41878313695611,3.23406388838716,-2.06163321098877,0.0542073381418938,0.163344058780804,-4.49304209937246
"ENSG00000140386",37.6513197210651,33.3360932273963,2.06151724832467,0.0542195327669819,0.163344058780804,-4.49305516052816
"ENSG00000136114",27.5743493641355,18.9839879161685,2.0614872522285,0.0542226875586736,0.163344058780804,-4.49305853903101
"ENSG00000185379",-21.9779067857633,15.7470918304762,-2.06094772211136,0.0542794601762859,0.163468790225839,-4.49311930495907
"ENSG00000197019",36.8089020700669,38.8553907197017,2.06084654776145,0.0542901123448013,0.163468790225839,-4.49313069952684
"ENSG00000111404",13.354984648569,9.20153781879096,2.06026493300423,0.0543513845425259,0.1636140744554,-4.49319620004011
"ENSG00000274180",-11.8820942005609,7.79136459524298,-2.05983560952346,0.0543966532614593,0.163711125324607,-4.49324454676177
"ENSG00000092820",192.160957361018,727.707290224971,2.05862226098664,0.0545247757941291,0.164024734506922,-4.49338116987043
