"hgnc_symbol","HGNC","Ensembl_ID","HC_1_SKIN","HC_2_SKIN","HC_3_SKIN","HC_4_SKIN","HC_5_SKIN","A_1_SKIN","A_2_SKIN","A_3_SKIN","A_4_SKIN","A_5_SKIN","A_6_SKIN","A_2_PBMC","A_3_PBMC","A_4_PBMC","A_5_PBMC","A_6_PBMC"
"BAD","BAD","ENSG00000002330",82.3566098077766,37.2588075259131,27.4879307477368,43.2719300560948,79.7746465586309,84.4245138485651,35.2287821224097,34.4270226729592,38.7689903318674,85.0304741084566,45.803459230649,29.737883404285,57.1913415262398,28.3095683533418,8.73844249701063,28.9410579380564
"LAP3","LAP3","ENSG00000002549",17.2692818830479,121.752824592875,300.654875326066,93.1013049666519,235.881283797619,242.070108533852,71.2279160826518,113.117360211152,160.559004245834,131.970373842537,131.51753498391,276.745882841359,312.511912590631,203.053508816837,373.568416747205,111.151970693971
"CD99","CD99","ENSG00000002586",338.180178668376,459.525292819595,403.306524905319,277.79065839508,365.989933542052,389.955424290178,354.776650238632,405.174392084494,555.227325824244,379.084578234956,443.168557293034,589.140512331558,491.402464551147,596.600931931411,465.238039480268,466.296072179585
"WNT16","WNT16","ENSG00000002745",9.8851751468481,9.36560189175958,0.720994904858671,19.5282148962559,50.8088522724614,45.0795762205339,26.3697359873378,10.1731515139273,0.332305631416006,8.9262760150054,6.6294480465413,0.0367134363015865,0.14574755740632,0.0807690965858541,0,0
"HECW1","HECW1","ENSG00000002746",0,2.57893385425264,0,0.03602991678276,0,0,2.69623143241319,4.78340236747574,2.65844505132805,0,0,0,0,0,0.0280078285160597,20.455905914855
"MAD1L1","MAD1L1","ENSG00000002822",3.0965608893741,0.339333401875347,106.256624103547,0.5404487517414,156.225349510652,107.970712042947,86.8719841740162,130.431929344127,164.103597647605,0.0256502184339236,74.6649956756924,223.621540512963,162.945769180265,79.2748682990158,109.398578183729,164.70349030928
"LASP1","LASP1","ENSG00000002834",8.03914846279815,34.3405402697851,37.1312376002216,0.25220941747932,16.540576518605,28.9770148746987,44.8285511784743,66.5634019586765,22.5413986643858,32.6014276295169,0.133928243364471,18.2465778418885,94.7359123141078,15.1038210615547,46.6610423077555,34.0110242921685
"SNX11","SNX11","ENSG00000002919",47.6393982980631,0.0678666803750694,0.270373089322002,0.10808975034828,2.73038224828648,2.65844173162373,36.7694857980744,22.7716901437577,126.386908481888,19.7250179756872,1.87499540710259,112.636822573267,42.5582867626453,79.3556373956016,73.9686751109137,72.3174367454597
"TMEM176A","TMEM176A","ENSG00000002933",120.76587468559,0.814400164500833,43.3498186546276,0.03602991678276,4.66934935214209,0.189888695115981,19.3773116131673,12.868026087153,0.110768543805335,0.128251092169618,0.87053358186906,70.8569320620619,206.786634448086,0.201922741464635,0,0
"M6PR","M6PR","ENSG00000003056",64.3131877023852,105.804154704733,104.4541368414,34.3004807771875,27.6599592978586,166.798229789878,106.841874123978,55.2449287511283,179.389656692741,67.1522718600119,124.352373963911,327.997839918373,263.016042095444,343.510967779637,297.919271925327,232.303041697441
"CYP26B1","CYP26B1","ENSG00000003137",2.14377292341284,0,1.26174108350267,0.756628252437961,3.68008042160351,0.873487997533512,2.16291092929849,1.07794982929031,0,0.153901310603541,3.28124196242953,0,0.0291495114812639,0,0,0
"ICA1","ICA1","ENSG00000003147",0.655041726598368,14.7949363217651,3.69509888740069,27.0944974206355,33.5560021238686,56.9666085347943,10.6664100622939,27.9593236972174,1.38460679756669,47.8889578161353,17.7454922457924,10.5734696548569,0.0874485344437918,15.6288201893628,0.0560156570321195,0.0352080996813338
"ALS2","ALS2","ENSG00000003393",0.655041726598368,3.18973397762826,7.57044650101605,16.2494924690248,46.9704888219717,0.607643824371139,5.77763878374255,0,0,18.5964083645946,20.2231647480351,7.12240664250777,19.0637805087466,13.6903618713023,10.9230531212633,28.6241850409244
"CASP10","CASP10","ENSG00000003400",13.5176792670754,0.0678666803750694,0,2.37797450766216,15.7095906169526,0.265844173162373,0.0592578336794108,6.06346778975798,0.553842719026677,9.15712798091071,1.40624655532694,5.83743637195225,0.0291495114812639,60.859514277441,11.5392253486166,32.0745788096951
"CFLAR","CFLAR","ENSG00000003402",50.4977621959469,116.187756802119,72.9106097538331,183.572426008162,17.8859822641375,116.173903671957,230.572230846587,88.7961171877891,116.030049636089,163.853595355904,69.2409018194314,231.257935263693,126.858673966461,176.682398781556,326.683311811321,202.587405566395
"TFPI","TFPI","ENSG00000003436",38.468814125686,40.5164081839164,40.0152172196563,10.3766160334349,5.97518434045301,0.0379777390231962,30.073350592301,8.82571422731439,3.76613048938141,29.3695001068425,17.07585102897,4.00176455687293,0.0291495114812639,9.69229159030249,14.6200864853832,0
"NDUFAF7","NDUFAF7","ENSG00000003509",0.0595492478725789,22.1924044826477,12.5272864719194,0.0720598335655201,0.0791415144430862,0.227866434139177,21.0365309561908,0.336859321653221,0,0,32.142778407473,44.1662638708085,0,0,16.9167284237001,0.0352080996813338
"RBM5","RBM5","ENSG00000003756",127.673587438809,75.9428153397027,83.7255333267132,126.933396825664,119.780682109611,0.189888695115981,106.041893369306,50.7983857053057,96.3686331106419,163.084088802886,137.008592961854,41.0089083488721,108.348734175858,67.1998883594306,65.4823030705476,45.0663675921073
